,content
4469,"  도 많고 진상도 많다..

중국 욕할 처지아님 한국은 얼마나 미개한데"
4470,주는데로 쳐물께
4471,참 한국사람들 대단해     
4472,수고하신다고 인사드리는편인데...자주 쌩까여용   
4473,아니 항공사들도 속보이는게 캐리어 들어야되서 장신뽑는다면서 캐리어 들어야 되는데 바싹 마른 사람만 뽑는건 뭔 모순;
4474,     하늘위에 진상들 많구나
4475,도움되려고 광고 끝까지 다보고 왔어요~
4476,대한항공 최공
4477,바퀴벌레 어떡해.....비행하는 내내 신경쓰였을듯
4478,중국사람 쿨한건 완전 인정!!!
4479,재밌어용 
4480,너무너무힘드셨을거 같아요!!!  
4481,"아시아나항공 
로얄 이코노미 클래스라고 있지않나요?
근데 좌석은 비지니스
서비스는 이코노미
이런거 있죠?"
4482,맨날 이것만 기다렸어요    
4483,전부 또는 일부 지어낸 이야기 아니면 좋겠네요
4484,은근 중독되서 보게 되네요
4485,진상 정의는 명쾌하네
4486,라이라이는 오라는뜻인데?  
4487,와 별의 별 썰이 다 나오네요     나 뱽기 탈 땐 착한 분들밖에 없었구나 싶고   
4488,         이런거 너무재밋어요                
4489,8:39 실화냐;;
4490,누구데랴와서 뭐어쩔건데요  막무가내 진상들 웃기지도않  
4491,정말 너무하다
4492,중간에분 디게 미인이시다
4493,칭송카드가 뭐에요...?
4494,"여기서 또 한번 느껴지는 일본인!!
일본 사람들은 친절해~
막상 여행가보니까 가슴으로 하는 친절이 아닌
머리로 하는 가식적인 아리가또~ (친절) 라는 느낌을 많이 받았습니다. 
비하는 아니고 진짜 그냥 느낀 그대로 써봤습니다"
4495,5:07 헠              이요
4496,칭송이뭔가요?
4497,"지들한테 똑같이하면 지랄을 할꺼면서
작작들합시다 진상분들아
손님이 잘해야 직원이 기분좋게 더 잘해주시지
손님이 손님노릇 못하면서 손님으로 대해달라하는건 진짜 노답들"
4498,지는 일그따구로하니까 이코노미에앉지  
4499,상식없는 인간들 다 비행기에서 던져버렸으면 좋겠다.
4500,손놈 참 많네요. 고생이십니다.
4501,"진상들 진짜 다 똑같이 돌려주고싶다
감정비하 하는것들
똑같이 되돌려줘야함"
4502,사람들이 못됐어..진짜 사회생활에서 못 받은 대우 비행기 안에서 받고싶나봄    
4503,사람 상대하고 몰리는 구역에서는  진상이 없을수가 없지
4504,칭송카드가 뭐예요?
4505,못배운 것들이 더하
4506,넌 돈없어서 저가항공탓자나 어서 대한항공어쩌고라고말해
4507,승객 입장으로서 진상한테 뭐라하면 안되겠죠?
4508,              아시아나 자회사가 에부인데                  웃긴다 정말
4509,그 나라사람들은 그 나라에서는 어딜가도 진상이죠. 확률적으로 같은 나라사람이 있을 확률이 높으니까요. 한국이 모든 나라에서 진상은 아니에요..!!
4510,후... 그나저나 비행기 타보고싶다
4511,다들 이쁘시네요
4512,서비스업은 안하는게 수명에 이로움.
4513,현실 조언.
4514,힘내세요...   
4515,솔직히 거짓말 하나도 안하고 한국사람들이 제일 진상부리고 잔머리 굴려 사람 미치게 함.
4516,내가 만약에 바퀴벌레 소동 선베고 막말 할 수 있었으면 그럼 그쪽도 돈 못버니까 아시아나 대한항공 못 타고 이 비행기 타시는거네요? 라고 얘기하고싶다  
4517,"미국이였어봐 쳐맞고 아갈머리다물고 비행하겠지 
바퀴벌레는 진짜 쫌그렇다     그거하나못잡았다고 무슨 사람을 판가름해 
지도못잡았을거면서 븅신같은게"
4518,진짜... 비행기에서 한국사람이 진상피우면...    그 순간만큼 창피한게 없다....
4519,칭송카드가머에요?
4520,맨 오른이 에버부산임?
4521,일본은 가면쓴 싸이코. 개진상은 한국. 개진상2 인도.
4522,오픈쇼더 입으신분 옷 고쳐주고 싶다
4523,나 비행기 안전벨트 모르고 안매고 잤었는데 일어나보니 땅바닥에서 자고있어가주고 창피햇엇눈댑
4524,8:37 진~~짜 못 배운 사람들이 꼭 저렇게 얘기하네. 저딴 성격으로 지는 지 회사에서 얼마나 일을 잘할련지
4525,   설문조사   대한항공 vs 아시아나항공 어디를 선호하나요?  난 아시아나항공
4526,편의점 알바할 때 감기약  두 개 이상 팔면안되게 제한걸려있었는데 정작 감기약  두세개 사가는 사람한테 아무말도 못했습니다.
4527,걸그룹인가
4528,조회수 안습
4529,여기 다 중국인 다 괜찮다네 호텔에서 일하는데 젤 드러운 방 보면 중국인투숙객임
4530,세상엔... 다양한 사람들이 참 많구나...  
4531,정해진 규칙 막 어기는 한국이 일본 욕할 입장은 아니죠 일본인들은 왠만해선 남에게 피해주는걸 극도로 싫어하고 지킬꺼는 지키자주의가 강함
4532,외국에서 서비스 종사하는 사람들은 다 알지... 중국인&한국인이 가장 진상인걸...
4533,저 같은 경우엔 키가 143이라 웬만하면 제가 올리는데 작아서 제대로 안 들어가서 도와달라고합니다...  
4534,서로아는 사이고 문제도없는데 자리바꾸는게왜안돼?
4535,전 서비스 별로인 유나이티드 입니다. 이유는 저렴 그리고 속마음 숨기고 싱글싱글 웃는 사람들 그리고 진상부리는 인간들이 거의없음.
4536,      
4537,빨강옷입은 분 에피소드 들으니까 우리 고모생각난다  우리 할머니가 갑자기 돌아가셔서 고모.고모부께서 인도에서 급하게 오셨는데....
4538,케어한다?? 언제부터 쓰기 시작한건지 모르겠는데 이런 불필요한 영어는 일상어중에 좀 쓰지 말죠.
4539,아니근데 어디쯤인지 물어보는건 가능하지않나 이거도 진상인가
4540,베트남 관광하는데 중국인들 한국인들 다 섞여서 엄청 많았음 백인들 흑인들 너나할것없이 계속 퍼킹코리안이라고 중국인들보다 한국인을 더 뒤에서 욕하니까 너무 부끄러웠음
4541,2년전 아시아나 이용했을때 5살먹은 아들녀석이 랜딩순간에 화장실을 가야한다고 해서 난감하게 한적이있는데 침착하게 아들손을잡고 화장실에 데려다준게 지금 와서보니 칭찬해드리고싶은 순간이네요 방법이있을까요? 너무늦은거겠죠?
4542,게다가 대부분 어린여자니까 만만하게 보고들어가는거임   중년남자한테 캐리어노룩패스 이지랄하겟니? 대체 이 한심한 인식은 언제쯤바뀌냐
4543,지도 그거밖에 안되니깐 대한항공 아시아나 항공 못 타고 있지   
4544,그러니까 니가 그 아시아나 대한항공 말고 이 항공사에 있는거야 대충 이런식으로 말한손님한테 진짜 옆에 있었으면  역 질문으로  어머 그렇게 따지면 아저씨는 왜 이 항공사 타고 계시는거죠?  라고 말해주고싶다 진짜 나이 거꾸로 쳐먹고 뭐하는짓..;
4545,수많은 항공사를 이용해 보았지만 손님들 분위기는 문화적 차이만 있을 뿐이지 전세계적으로 다 비슷해요.대부분 하대하죠. 그래서 미국에는 3D 업종이라 젊은 사람들이 피하는 일입니다.    50대부터~70대 할머니들이 많이 하는 직종이죠.
4546,솔직히 지들이 서비스받고 가는거면 조용히 할 말만 하고 최대한 그들한테도 기본적 예의 차리는 게 매너다    거기다 대고 땍땍대면 꼴깝으로밖에 안보임
4547,"한국승객이 제일까다롭고
중국승객 미개하다지만 제일 쿨하고
일본승객은 뒷담화 까고 무섭고
에어부산 타신 남자분..무식한거 자랑도 아니고 바퀴벌레 니가 잡던지 그분들도 귀한 자식입니다
그딴식으로 말하면 편합니까"
4548,진짜 순수한 의도로 갤리가서 말걸어됨????진짜 유럽 갈때만다 열몇시간 너무 심심한데..........
4549,여자친구에게 한번이상들은 이야기들....
4550,조성모가 자주 이용하는 항공사가 아시아나던데 아시나요
4551,난 비행기에 애새끼가 안탓으면 좋겟어    개시끄럽고 의자 참
4552,"조선인들은 자기들이 조금이라도 돈을 내거나, 유리한 위치면 본인 주제 파악도 못하고 상대방을 하대하는 놈들이 많죠. 이거는 어느 분야에도 있고, 사회적 비용이죠   "
4553,개쳐다보듯이면 존나 사랑스럽게 보는건데; 개새끼가 얼마나 규 여운지 니들이 알어?!!
4554,  엘씨씨 무시하지마라는 사람도 있고. 세상 참 좋아졌다...돈없으면 해외여행 꿈도 못 꾸던 시절이 있었는데    없으면 모아야지 왜 애쳐끌고 외국 나가노...계속 그지꼴 못벗어날끼가    글고 왜 댄이랑 아샤 비교하냐    진짜 항공 알 못이냐? 댄은 타본적도 없는 것들이..아니지 아예 엄두를 못내지. 그른데 왜 나가노 없는돈으로   
4555,뭔 일본인들은 되게 조용하고 조심조심한다고 하면서 했는지도 안했는지도 모르는 뒷담을 깐대 존나 어이없넼             
4556,어르신분들이 그래도 정은 있습니다..
4557,청바지여성분 너무 다리가섹시하고 얼굴은 귀여븐
4558,야 근데 왜 그만뒀냐
4559,에어부산 이쁘다^^
4560,고작 캐리어 올리다가 다친다는건 힘이   게 없다는건데 위급상황에 승객들 대피시킬 체력과 힘이 있는건가
4561,이야 이런건 진짜 유익하다 이 채널 그냥 소재 없어서 막하는줄 알았는데 이런건 디게좋네
4562,공항에서 일해봐서 아는데 월화수 진짜 사람 없습니다. 토요일 사람적다는데 개소리! 젤많아요
4563,2:20 해외출장같은 업무로 이용하는 회사원들에게는 아주 꿀팁이군요 :)
4564,솔직히 알려줘야지 않나?
4565,"나는 10 알고 있었음 제주도2박3일 갈때는 화요일과 목요일이 가장 좋음
국내선은 스카이스캐너 보다 티몬이 더 좋은"
4566,"홍콩의 cx항공사는 그걸 또 알고 2시간50분을 비행기에서 앉게 하고 출발함 
보상 불가능 개빡침.."
4567,"1
이거 잘 쓰면 항공사를 데꿀멍 시킬수 있겠네요     "
4568,"제가 한국에서 출발해서 베트남을 갔는데 중간에 중국에서 비행기를 경유했는데 다시탈때 표를 검사하니 저랑 제 어머니랑 표 자리가 똑같아서 1시간정도 검사받았는데 
이거 항공사에 말하면 피해보상 해주나요? 그 표 준 직원 잘못인데"
4569,환불 안되는것도 환불 가능했었군요...
4570,항공기 제일 저렴한 시기가 떠나는 티켓 당일 기준으로 6주전 화요일 아닌가요?
4571,법을 알아야 삽니다
4572,뜬금없지만 3년전에 화장실 갔다가 비행기 놓쳐봤는데 그 슬픔이란...
4573,하나더 알려드리자면 진에어 오버부킹돼면 대한항공으로 좌석배치될 가능성이 있다고 합니다.근데 대한항공 오버부킹돼면 진에어로........
4574,"24시간 이내라는 말은 23시간,20시간, 1시간이 포함된다는 소리임.
출발 1시간 남기고 해약해도 추가비용 없다?    
출발 24시간 넘게 남았으면 해약비용없다고 해야지..."
4575,"우리가 모르는 승객의 권리:1/5,"
4576,   개꿀팁?!
4577,랭킹스쿨 유익하네요!@~@
4578,일단 돈벌어서 공항을 갑시다 
4579,헷
4580,잘봤습니다
4581,저 아시아나 기내식대란때 시드니행 네시간 연착됐는데... 이것도 보상이 가능했었을까요?
4582,와드 박음
4583,저번에 마카오에서 인천으로 올때 3시간30분에 제주항공이였는데 아무것도 안줘서 죠스떡볶이 돈주고 사먹었는데.....
4584,솔직히 이형 소재 많아서 좋네
4585,와 1:24  저번달에 괌갈때 탔던 비행기 1시간 50분 지엿됬는데  
4586,5위에서 됬쓴거보고 바로끔 
4587,내일 괌에 갑니다 잘알아둘께요
4588,"오 개꿀팁
좋아요박고감"
4589,11초에 왼쪽하단에 저거 키스가아니라 포옹이겠죠?
4590,5월쯤에 부모님께서 여행계획 있다고 하셨는데 참고할게요~!
4591,대한항공도 해당하는지?
4592,항공사 뿐인가...자신이 불리한 부분은 가리는 것이 인간종특이거늘...
4593,이러한 권리를 알 권리가 필요합니다
4594,저 캐리어 1달늦게왔었는데....보상같은거 없었는데  
4595,난꼬 처음에들어올때는 언제나 밥줘야되는지알았네
4596,여러분 세부퍼시픽 가격만 저렴하고 창렬입니다
4597,진짜 유익한데 어차피 기억못함  
4598,"유-------------익
퇴물이 현물됨"
4599,결론 항공사가 잘못해야....
4600,항공사가 개시끼네
4601,오늘 대만갔다가 왔는데 토요일에 비행기탔었음   
4602,추가 덧 붙히면은 화요일이 가장 항공 프로모션 이런것 최저가가 가장 많이 나오는 요일입니다
4603,와 나는 칭타오에서 저녁에 출발했는데 저녁밥도 주지도안던데
4604,와우
4605,노래가 좋군요
4606,휴우로 할라고 했는데 호우가 되어버린 나의 닉네임
