,content
505,"아쉬운 항공사 별 특별 서비스들을 모아!모아! 준비했습니다. 특별 서비스 알고 재밌게 안전하게 해외여행가기! 안녕하세요?와 함께 알아봐요~ 꼬!꼬!꼬! 대한항공, 싱가폴항공, 터키항공, 카타르항공, 에미레이트항공 등에서는 특별한 날을 위한 기념일 케이크를 제공해드려요. 항공사 홈페이지 및..."
506,동남아시아권 저가항공사의 모든것을 파헤쳐 보자 우리나라 저가항공부터 보자면 5개 항공사가있다 저가항공으로 해외여행은 가고싶은데 우리나라 비행기를 타고 가고싶다? 방콕을 가고싶을경우에는 제주항공.진에어.이스타항공.티웨이항공 4가지 항공을 비교하면 됨....
507,"2012년 12월 기준으로 전세계 항공사 순위를 알아봅니다. 항공사 순위를 정하는 기준은 여러가지가 있지만, 여기서는 ASKs per week 를 기준으로 선정했습니다. Tip. ASKs : Available Seat Kilometers. 이다 좌석수에 운항거리를 곱한 값으로서 항공사의 총 수용능력..."
508,"보잉 737 맥스 8 항공기 여객기 운항 항공사 확인 이번 에티오피아 비행기 추락 사고로 인해서 항공기 기체 결함에 대해 관심이 많으신데... 안타깝게도 우리나라에도 현재 도입중이고 또 운항하는 항공사가 있다고 합니다 대한항공, 제주항공과 티웨이항공은 이 보잉 737 맥스 8 항공기를 운항할..."
509,By StarAlliance '이렇게 땅덩어리도 크지 않은 나라에 취항하는 항공사가 얼마나 있겠어?' 하고 생각하면 이는 잘못된 생각이다. 물론 가까운 중국이나 일본에 비하면 대한민국에 취항하는 항공사는 그렇게 엄청 많은 편은 아니다. 그렇다고 결코 적지도 않다. 과연 2019년 3월 기준...
510,"홍콩항공은 캐세이퍼시픽과 함께 홍콩을 대표하는 풀서비스 항공사입니다. 캐세이퍼시픽과 같은 브랜드구요. 2011년부터 6년간 스카이트랙스사가 선정한 4성급 항공사이기도 합니다. 때문에 기내식, 기내음료, 기내 엔터테인먼트 서비스가 모두 제공이 되구요. 항공기의 평균 기령도 약 5년으로..."
511,"세 항공사 중 가장 마음에 드는 점이었다. 음료 서비스는 장단이 있다. 루프트한자는 뒤에놓여서 아무거나 갖다 먹어지만 국적사들은 갖다줄게 벨 눌러인데, 그러니까 루프트한자는 뒤로 가야하고 (귀찮고), 국적사들은 누르면 미안해진다. 이건 주관적일 수 있지만 손님들은 세 항공사 모두..."
512,"설 연휴 여행 예정이거나 올해 버킷리스트로 여행을 준비하는 분들을 위해 제2여객터미털 입주 항공사 및 서비스 등 이용 팁을 소개합니다. 제2여객터미널, 입주 항공사는? 먼저 제2여객터미널의 입주 항공사가 어느 항공사인지 궁금하시죠? 제2여객터미털 입주 항공사는 대한항공과 델타항공..."
513,"에어아시아는 저도 자주 이용하는 항공사인데, 프로모로 예약하면 말도 안되는 가격에 해외여행을 할 수 있어서 너무 좋았죠. 하지만 가끔은 프로모 가격이라고 표시해두고 정가와 비슷한 가격에 판매를 하는 등 프로모라는 이름으로 사기(?)도 많이쳐서, 에어낚시아라는 별명까지 얻은 항공사입니..."
514,분명 대주항운쪽에서도 이런 상황을 알고 있을건데 고객에게 문자한통 보내지 않는다는건 짜고치는 고스톱이라는 생각이 떠나질 않네요. 비엣젯을 비롯한 저가항공사의 이런식의 사기행각 근절되야 한다고 생각합니다. 많은 공유 부탁드립니다. ~~ 이웃분중에 기자분들 기사화 좀 시켜주세요~
515,"먼저 캐나다에 국내선으로는 아주 여러 항공사가 있습니다. 가장 대표적인 항공사가 바로 에어캐나다(Air Canada), 웨스트젯(Westjet)이예요. 캐나다의 국내선(Domestic)의 경우 2009년 연간 에어캐나다 IR 자료에 의하면 에어캐나다가 56%, 웨스트젯이 36% 순으로 이용했고, 나머지가..."
516,"항공권을 구입할 수 있는 창구는 대표적으로 여행사 사이트와 항공사 사이트가 있어요. 질문은 여행사 항공권과 항공사 항공권, 어느 사이트가 더 저렴할까요? 하나프리닷컴/인터파크투어 이스타항공/대한항공 저렴한 항공권을 알아보자 이번 방콕 여행을 위해 항공권을 알아봤어요. 항공권을..."
517,<항공사/마일리지/대한항공> 스카이팀 소속 항공사를 알아보자 항공사 마일리지에 대해서 알아보다보면 스타얼라이언스니 스카이팀이니 한번쯤은 들어본적이 있으실겁니다. 항공사들끼리 연합을 이루어서 공동체를 조직한 것인데 서로 마일리지를 공유하고 공동운항을 진행하는 등 여러가지...
518,"그러던 중 가장 협상에 근접한 터키의 'Turkish Airlines' 항공사가 가장 근접해 있는데요. http://blog.naver.com/lfc77/220215023530 이미 유출샷까지 확 뜨고 있는 상황에서 첼시가 스폰서를 구하고 있어서 그런건지, 스폰서 루머들이 스믈스믈 올라오네요. 터키 항공사인 Turkish Airlines 는 연간 30M..."
519,항공사 마일리지 부푼꿈을 안고 많이들 모으시죠? 하지만 항공사 마일리지로 무료여행 꿈꾸지 마세요! 항공사들 마다 미리 예약하면 마일리지로 항공권을 구매하여 무료로 비행기에 탑승이 가능하다고 합니다. 하지만 실제로 마일리지 항공권을 구입하려고 시도해보신 분들이라면 아실겁니다....
520,"| 2018.01.05 인천국제공항 제2여객터미널로 이전하는 항공사 안내 2018년 1월18일 탑승편 부터 인천 국제공항 제2여객터미널을 오픈 운영한다고 하는데 어떤 항공사가 제2여객터미널에서 출발, 도착하는지 탑승수속은 어디서 해야하는지 모르시는 분들이 많을거라 생각되서 미리..."
521,"GE항공-마이크로소프트, 항공사의 디지털 혁신을 위한 파트너십 체결 2018년 7월 16일 영국, 판보로우   GE항공(GE Aviation)과 마이크로소프트는... GE와 에미레이트 항공은 인공 지능(AI) 및 최적화를 위한 최신 디지털 기술에 항공사의 운영 경험을 결합하고 있다. 이를 바탕으로 향상된 통합 자원..."
522,"<이번 유럽 여행을 함께 해줄 케세이 퍼시픽 항공> 여행에 조금이라도 관심있는 사람이라면, 케세이 퍼시픽 정도는 한번쯤은 들어보았을법 한 항공사이다. 세계적인 항공사이면서, 안전도 또한 높게 평가받고 있어 안심하고 믿고 탈수 있는 케세이 퍼시픽 항공이다. (콴타스, 핀에어..."
523,"어떤 항공사가 어떤 공항으로 출도착을 하는지 그리고 태국 국내선으로 환승을 할때 각각 어느 공항을 이용해야 할지 어려워 하시는 분들이 있어, 수완나폼 공항과 돈므앙 공항으로 각각 출도착 하는 항공사를 정리해 봤습니다. 물론 전 세계의 모든 항공사를 정리하는 것은 어렵기에 한국 및..."
524,"매년 2000만명 넘는 항공기 이용자들을 대상으로 서비스 품질 조사를 실시하고 있는 영국의 스카이트랙스가 내놓은 올해 순위에서 싱가포르 항공(SQ)이 2018 세계최고의 항공사로 선정됐다. 세계항공사 가운데, 2018년 1위로 뽑힌..."
525,"국적기 항공사 (LCC 포함) 또는 국내 대형 여행사 (하나투어, 모두투어)가 대표적이라 할 수 있겠네요. 1. 대한항공 - 코트룸서비스 무료... LCC 항공사 (진에어 제외) LCC 항공사들은 제휴업체를 통해 할인 이벤트를 진행중에 있습니다. (현재까지 확인된 항공사 : 제주항공..."
526,"아시아나항공, 미국 'TSA 프리체크'항공사 가입 아시아나항공이 지난 2월 22일부터 'TSA 프리체크(Pre Check)'의 신규 참여 항공사로 가입했다고 합니다. 이로서 프리체크에 사전등록한 고객이 아시아나항공이 운항하고 있는 미국 내 6개 공항(LA 샌프란시스코 시애틀 시카고..."
527,"- QANTAS 항공 앱, 플랫디자인 회사에서 항공사 앱들 벤치 하다가, 그중 가장 플랫한 항공사 앱이었던듯하다. - 호주의 국영 항공회사 1921년 Queensland 지역을 나르는 국내선으로 출발 1934년 Qantas EmpireAirways가 되어 국제선에 진출 1947년 국유화되고 1967년부터 현회사명이 됨본사 Sydney 가장..."
528,이번엔 제주항공의 기내Fun서비스를 알아보겠습니다~ 우선 다른 독특한 서비스를 제공하는 항공사들부터 알아볼까요! 요즘 항공사들은 고객들에게 특화된 서비스를 제공하기 위해 다양한 노력을 펼치고 있습니다. 이러한 서비스들이 좁은 공간에서의 답답해 질 수 있는 비행을...
529,"인천국제공항공사는 개항 초기, 하루 평균 770명의 승객이 터미널을 잘못 찾아갈 것으로 예측했습니다. 제2여객터미널에서 출국하시는 분들은... 무엇보다 공동운항(코드쉐어) 항공편 탑승시 실제 탑승하는 항공사에 해당하는 터미널로 가야 합니다. 예를 들어 대한항공의 항공권을 구입했다고..."
530,"해당 항공사에 이의를 제기했으나, 제주항공은 소비자 부주의에 의한 파손이므로 배상이 불가능하다고 답변했다. 앞으로는 위탁 수하물의 캐리어 손잡이, 바퀴 등에 파손에 대해 항공사에 손해 배상을 요구할 수 있게 된다. 공정거래위원회는  캐리어 손잡이, 바퀴 등의 파손에 책임을 지지..."
531,인천공항 제2여객터미널 인천공항 제2여객터미널 항공사 얼마전 문을 연 인천공항 제2여객터미널에 다녀왔어요! 처음엔 어떻게 찾아가야하나 네비를 찍었으나 아직 나오지않아요  일단 제1여객터미널을 찍고 갔어요 가는데 보니 이렇게 자세히 이정표가있어요 제1여객터미널쪽으로 가다가...
532,"베트남 최고의 항공사랍니다. #베트남 에서는 연착이 빈번해요. 비행기 연착이 발생할 경우 #베트남항공 이 우선순위를 갖게 됩니다. 따라서... 호주의 항공사인데요. 각 국가마다 대도시가 있는 곳에 많이 취항하는 항공사입니다. 베트남 국내선도 취항한답니다. 다음으로, #베트남공항 에 대해..."
533,"저가항공사도 많이 이용하는 것 같아요 - 가격이 비슷비슷하니까!!! 저도 올 여름 유럽여행 중에 런던에서 취리히, 그리고 로마에서 파리로 총 두 번 비행기를 이용하여 다른 국가로 이동할 예정이에요. 유럽 내 대표적인 저가항공사들을 알아볼까요? 출처: http://blog.idealo.co.uk/holiday..."
534,일단 #스카이패스 에 #항공사마일리지 가 1.6배 정도 더 많아서 그 1.6배까지 채우는데 써야할 비용이 넘나 크게 느껴짐............ 대체로 마일리지 카드들이 아시아나 마일리지를 더 후하게 주는 편인 것 같기도 하고;; .....고민중...... 일 시작 하고 삼성을 만들지 아샤나로 다시 모아볼지 워쭤나...
535,"국내 저비용항공사(LCC) 1위 입지를 탄탄히 구축해 나가고 있는 제주항공이 그 위상과 어울리지 않게 항공편을 이용하는 예약, 탑승 고객의... 제주항공은 2005년 설립 이후 고객의 합리적인 항공 여행 가격 요구에 맞춰 지금 한국에서 가장 빠르게 성장하고 있는 대표 저비용항공사입니다...."
536,"그래서 오늘 십이지에서 휴가시즌을 맞아 준비한 광고소식은 바로 항공사 광고입니다! 휴가시즌, 우리를 외국으로 눈 돌리게 하는 항공사의 광고들, 함께 살펴보실까요? 1. 대한항공 (출처 : 대한항공 유튜브 페이지) 흔히 대한항공 광고하면 떠올리는 이미지는 크게 두 가지로 나눌 수 있을 것..."
537,보잉 737 맥스 여객기 추락 기체 항공사 항공기 확인 에티오피아 항공기 추락 사고를 보면서 여행을 좋아하는 저도 조금은 무섭다는 생각이 많이... 위 항공사들을 조만간 이용하시거나 이용하실 예정이시라면 꼭 체크하고 탑승하는게 좋을 것 같아요~ 정확히는 보잉 737 맥스 8 이라는 이 기체가...
538,"해외 항공사들이 출발 3개월 전 취소된 항공권에 대해서도 과중한 취소 수수료를 물리는 것으로 드러났다. 소비자문제연구소 컨슈머리서치는 인천국제공항에 취항하는 90여개 항공사 중 인천-세부, 인천-파리, 인천-뉴욕 노선을 운항하는 9개 해외 항공사를 대상으로 '출발 91일 이전 취소..."
539,"항공사 전격 비교 -   국내 항공사 편 안녕하세요, 시사일본어사 대학생 기자단 12기 백경령입니다^^ 다들 개강, 개학은 잘 맞으셨나요? 저는 3월 초에 연수 스태프 일을 맡게 되어 지금까지 정말 정신 없이 보냈답니다. 오늘은 일본 여행에 있어서 절대 빠질 수 없는 요소인 항공사에 대해..."
